Date,Bayesian Averaging,Rolling Window,Jorion Bayes-Stein,Possibilistic (Masked),Possibilistic (Power),Possibilistic (Exponential)
9914,-0.5183922988433156,-2.1215171682502554,-0.47228123553129775,-0.4579469039557841,-2.103102820917063,-1.002460473514187
9915,-0.4916018358432405,-2.1894969319836215,-0.8346584303924195,-0.21810281273483437,-1.7915142153430834,-0.7223805582354434
9916,-0.08274280475507291,-1.1884861511268772,-0.5555865282378986,-0.05845335099141948,-1.5456949466277445,-0.5300892532713369
9917,-0.22878713181968477,-0.7888416384593144,-0.6083061388831227,-0.12344104341505886,-1.6371009966671761,-0.6065081483605834
9918,-0.3491470020180181,-0.3937144364423317,-0.26973781039208755,-1.8178889143851433,-2.0555138908758384,-1.8655058351873564
9919,-0.26138091369471567,-0.6039339598222396,-0.3872873007103754,-2.2134216070989767,-2.4617234324647965,-2.263822247291057
9920,-0.4211952507181972,-0.5184628669414947,-0.06807351528578112,-2.6548432444674224,-2.9146929036373903,-2.7090398078144
9921,-0.20946837601479515,-0.7644002415773544,-0.19334369921435082,-2.643531541569615,-2.9034846258756355,-2.697736967181288
9922,-0.1689906704486782,-0.07439240397547828,-0.3415543041978475,-2.209055379835951,-2.462668496806557,-2.26149141572066
9923,0.1264166110851039,0.03859590823715351,-0.25941092730767673,-2.002858978670909,-2.258786570822922,-2.056022038489618
9924,0.03826791856436129,-0.045728428630850776,-0.21246688448127266,-1.9279902803040008,-2.1817262624538936,-1.9805833556615555
9925,0.25659216875419283,0.24253628254737786,-0.16398929931878845,-2.064224825132786,-2.3068310149159106,-2.1130167690232353
9926,0.09633516591492754,0.22763567520630054,-0.07427670196886685,-2.1314707486291438,-2.3732301935369584,-2.1800102199554634
9927,0.3022806689211422,0.49421540667315084,-0.18831354935313566,-1.8544340108952653,-2.1000661069458766,-1.904430439018743
9928,0.6063389951916403,0.8877122828406708,-0.33716166381643387,-1.6796139022486951,-1.9211319561892273,-1.7285284447126525
9929,0.4346997711810447,0.5123918086995475,-0.6102539582435871,-1.6251026196729157,-1.865723692256908,-1.6737770297807804
9930,0.15666398313084556,0.6752564807342752,-0.6911470563974338,-1.6965370174898147,-1.9326106266079393,-1.7443635108304196
9931,0.23234811856202467,0.818207323273773,-0.7180289764597505,-1.5647667858853067,-1.795102038228979,-1.6112331981265986
9932,0.5963541346890173,1.1213032191653491,-0.39177660914012463,-0.7285060847027794,-0.9598215631432426,-0.7739454862762281
9933,0.3515383876097478,1.2654375133591786,-0.7189820370411513,-0.5516279170448098,-0.7657659081827254,-0.5961766814876392
9934,0.2953162801683912,1.1758310506783582,-0.8845364099019594,-0.7407099477635651,-0.9518398632560859,-0.785315378628773
9935,0.37455128929731285,1.2704545741777076,-0.6258618294727982,-0.6564638446428107,-0.8658441887384498,-0.7005878204836111
9936,0.23839667294134792,1.2991835787871981,-0.5047949726658633,-0.7899047681259715,-0.9872000237254198,-0.8325739885898097
9937,0.23781711758798174,1.5474685089044409,-0.6670475474904651,-0.6579443745893095,-0.8536264131463794,-0.700143476020006
9938,0.9749610858212523,1.4171422212283764,-0.5652390548333925,-0.8255156203069287,-1.0247797140345463,-0.8685523159606021
9939,0.8759074375691783,1.5641791074133742,-0.6661114437510782,-0.4942937337397687,-0.6848469660294217,-0.5351003996978928
9940,0.8088401063863829,1.6910388173503559,-0.7899794402325951,-0.5206136617315698,-0.7123256205302826,-0.5617912446833627
9941,1.083149107579386,1.9217200107836412,-0.7405394148220779,-0.523565222671843,-0.7153201056184209,-0.564751420939889
9942,1.0817637043721051,2.052908145455946,-0.6529204760781142,-0.521680943471858,-0.7291912959317588,-0.567218958114412
9943,0.9807948363607603,2.0700932879384917,-0.8865725224842058,-0.4638094043023155,-0.672662176239562,-0.5093046162967181
9944,1.0291759604015311,2.1670772387762316,-0.7734516784419229,-0.5436181206974692,-0.7538450187165832,-0.5895181963289781
9945,1.1932972698657105,1.9467186448723341,-1.0472832459698216,-0.41184270938527917,-0.6200429696100636,-0.45718656349082565
9946,1.251703666938097,2.1088339291095743,-1.2414655587370451,-0.28736055451644127,-0.4944959038109149,-0.33231612053670934
9947,1.2295980810549803,1.9917899503811247,-1.3559010100100368,-0.22996279712881787,-0.43668799271354525,-0.2747612915839201
9948,1.489013793895628,1.9536829159777134,-0.9116246736948881,-0.22322140247542807,-0.43007933285585637,-0.2679638991952518
9949,1.3960660207569515,2.217697515735401,-0.6231240583205492,-0.3101397964957266,-0.5196835131909133,-0.35556115400318483
9950,1.534286785990745,2.437081476615743,-0.9069514414419878,-0.1496152445607551,-0.35627687535436847,-0.19422446489783268
9951,1.4712438158079804,2.1956421314477335,-1.0140056819504044,-0.1137830088761297,-0.31972640158136634,-0.15824260785105113
9952,1.5428803552700125,1.788629995496327,-0.7995458942032331,-0.2566252220988697,-0.4636651651466098,-0.30150183910271133
9953,1.4807714126861946,1.6685716209273294,-1.0754498015763025,-0.5551537801234636,-0.7646052122336925,-0.600911567185426
9954,1.57206072871957,1.6701590334757404,-0.8962376044835427,-0.5307071085000699,-0.7398690436622082,-0.5763741729127163
9955,1.7409548162365702,1.6578707573021667,-1.1273697228207618,-0.6968453004336164,-0.9083907719564569,-0.7431651506261321
9956,1.7305625721806281,1.5428984315274756,-0.9676217056313926,-0.8101399888499069,-1.0236256530077814,-0.8570066497891844
9957,1.6871847260773623,1.5346810684856265,-0.9271467048548118,-0.8233486343673934,-1.037169739279698,-0.8703064976112168
9958,1.6366110060831123,1.5037417241990556,-1.0703326141032294,-0.8962884048520896,-1.1057459887391687,-0.94225728393038
9959,1.3672153697204104,1.3033615775081306,-1.4272034433496625,-1.1555012879148292,-1.3723194971697563,-1.203442791880014
9960,1.015218624941728,1.0713087503841576,-1.4685547809837574,-1.4321814701609363,-1.6578112543240997,-1.4823731637195738
9961,0.8846954576883591,1.0017725714169432,-1.6336905775336972,-1.63457913656055,-1.8635724362973025,-1.6857886756599858
9962,0.6386462964638472,1.3005638208062358,-1.453830385255911,-1.6567892970574263,-1.885630037625135,-1.7078666538029297
9963,0.6263450422748715,1.1779595047498326,-1.8390798866502707,-1.810712990600688,-2.044253515893364,-1.8627078068976615
9964,0.4800843910345721,0.8002963948905791,-1.9022623744112321,-2.0787675442688385,-2.315980342594304,-2.1318604744303804
9965,0.9098836418310677,0.9331240098478191,-1.7561487592410046,-1.835930388697832,-2.070461538716414,-1.8881326814807782
9966,0.9522531291710148,1.2389067806917475,-1.3403052004894243,-1.680174136274283,-1.857405003520682,-1.7071511470382197
9967,0.8314479696566075,1.5345629988885654,-1.3157189961152316,-1.8324754536374164,-2.013984347990664,-1.860803470733033
9968,0.7847206112396162,2.052436564511356,-0.7699137936308784,-1.5922253948065965,-1.7617749728585448,-1.6180077352551605
9969,0.9882969748606315,2.10837368012112,-0.7751334995165292,-1.7163195196810421,-1.8897468852836874,-1.7432686897111525
9970,0.9763494204821452,2.2187884720261737,-0.6096538503097191,-1.7299205448836212,-1.908627491061098,-1.7570129627783304
9971,1.1665367366813142,2.1788652354849867,-0.7247459966301179,-1.709648489737898,-1.889566194794366,-1.7372588966039737
9972,0.9877387553876535,2.3592881622661386,-0.3551563649458955,-1.8195429365950704,-2.0207624266545654,-1.856953606895625
9973,1.2219358477655895,2.1541665114804736,-1.3839402692351976,-1.7951817615868177,-1.9968237651050718,-1.8325147559368313
9974,1.1767356939840146,2.4139399007309916,-0.9781720862190146,-2.0122678702129178,-2.2230034714201947,-2.0521189321045403
9975,1.389478887597253,2.246831333303499,-1.2741131820273435,-1.8240988625612538,-2.080733579069285,-1.8869134060864492
9976,1.4686130988129613,2.09225833983617,-1.141549497097891,-2.045038098158455,-2.3093054115779927,-2.110159509191837
9977,1.414511861388033,2.2500073954534905,-1.263746766993524,-2.3012169922928427,-2.5476719169783455,-2.3577377243133624
9978,1.5872551764521765,2.3893946735982396,-1.4852788498953617,-2.2108010405925427,-2.461817738105785,-2.2680754904030573
9979,1.1424261430102847,2.15579495378571,-1.5196694041631709,-2.760898326510621,-3.0565868113881423,-2.830441481630683
9980,1.6191059061104134,2.6014658584907746,-1.2528454555054351,-2.4498435652930337,-2.73862754756457,-2.517053930333549
9981,1.4639270440393637,2.602158182315109,-1.439098333406231,-2.3988940197838513,-2.6892270547739225,-2.466041948733508
9982,1.5866570727138134,2.5512229271330704,-1.4108366894555504,-2.466104037132088,-2.7625682671635947,-2.5352321590499445
9983,1.67932934750056,2.630807735001034,-1.5488268675283758,-2.0651922123130624,-2.3860199768117476,-2.138581516696925
9984,1.7009639280033542,2.710982397310779,-1.5421130600035893,-2.02602635202694,-2.3470046258703876,-2.099592445105525
9985,2.086279297052198,3.0891384092252063,-1.801250110055101,-1.4160998053157974,-1.8701168357015585,-1.5562676484724167
9986,2.139377404627516,2.745583745259454,-1.9522037177804412,-1.4839834916279468,-1.9403501185290057,-1.625104094736824
9987,2.1799315328069273,2.477432905241934,-2.192002007923192,-1.1968028116856884,-1.6576923525819705,-1.3366685528783036
9988,1.947670064301198,2.3974885391821665,-1.7916113550447166,-1.085414437195021,-1.5037458317474188,-1.2211611327810914
9989,1.9223024937817894,2.4039311948889734,-1.4148878145202164,-0.5946203327767229,-0.9824766213122547,-0.7194340755050852
9990,2.1179308244801067,2.1928274416176436,-1.815508991159298,-0.10326853458735197,-0.4929483251898304,-0.2251439264829055
9991,1.8881552719460308,2.558668599823685,-0.9622583130432432,0.00024022933157813724,-0.38410726755294317,-0.11958850524588865
9992,1.7423630678643593,2.5270620188619075,-0.9679429984612348,0.1012692738176103,-0.2778733325733236,-0.016583635484419743
9993,1.4358117275248365,2.60118113799588,-0.5594715416168469,0.10374435493286413,-0.2452434259538785,-0.01098486707195944
9994,2.543042887368407,2.9984061766343064,-0.8179147367541948,0.07791677208821919,-0.2666441559825626,-0.035549116754583845
9995,2.537017616850715,3.1082744018456663,-0.9748378741737598,-0.21189507037899824,-0.580895776005257,-0.33402668830869986
9996,2.8163916805388434,2.9896677643252314,-1.5655554915651462,-0.2104168995653923,-0.5793086455947737,-0.3325180130077937
9997,2.872110795961785,3.1170407959688333,-1.3667320187532852,-0.10608473567834163,-0.47341893495847165,-0.2265057566164721
9998,2.7851587896588104,3.199842681112841,-1.3520911110526357,-0.27778802977226924,-0.6540468801165523,-0.4016388136635223
9999,2.793175750973841,3.364305517794949,-1.3306126494796733,-0.4128305421447786,-0.7915358455449407,-0.5381631606187832
10000,2.9894238308259804,3.582369462661143,-1.1595289410492455,-0.35821704824812284,-0.7285650998822317,-0.48153156452643486
10001,3.1407149107140193,3.7105087765699802,-0.9354737799920799,-0.6886763456475014,-1.0720608328156214,-0.8174657474132699
10002,3.6363452028538465,3.712059898420244,-0.8918135431067894,-0.7713185435544804,-1.1583119137911948,-0.901534220805041
10003,3.7490210886100788,3.83080933853529,-0.6658099646422948,-0.7822143363682911,-1.1694087061836027,-0.9125663377222712
10004,3.899642863225212,3.9672455545902006,-0.6054476858029216,-0.4557734806114241,-0.833050170528547,-0.5818652263301022
10005,3.8699254944159263,4.004400300202367,-0.44634975945319877,-0.5003154887466399,-0.8794598257726508,-0.6271059987935952
10006,3.5897592276322516,4.363585525366477,0.11461942124039942,-0.43175595395341676,-0.8066433603994638,-0.5569515745091866
10007,3.5946748674269102,4.347880445113479,0.42183798529614974,-0.497195784503767,-0.876574191240972,-0.6240481553478793
10008,3.1654190879945276,4.254682011748033,-0.2750290330356892,-0.6545501292561177,-1.0492949470330175,-0.787723773338839
10009,3.3910063956374596,4.244149357805195,-0.25446877884616015,-0.7693710793674798,-1.1566342549571256,-0.9017390012636245
10010,3.230585996014743,4.260468942544925,0.08787988523902267,-1.106497573286958,-1.3307548009261803,-1.200914871510559
10011,2.9097233535930096,4.4607629294379,-0.03942249339658863,-1.2070791786674082,-1.429771502229617,-1.3023307591029765
10012,3.2383422421573,4.539096938489896,-0.3556586194514971,-0.795787528646564,-1.0126697146679364,-0.8878588055056504
10013,3.0021890725486027,4.583871359220751,-0.4684472756982688,-0.6039372760280941,-0.8174644119358535,-0.6944476992451356
10014,3.0693755848295967,4.950817704352642,0.03548079102869359,-0.633137318738598,-0.8032556064227757,-0.722391252259709
10015,3.067269714911966,5.081639584449646,0.6962256832724856,-0.7655855466834983,-0.9395344304925156,-0.857650017172334
10016,2.6159557148694637,4.558296118789078,-0.06802744897387382,-1.2959685572463489,-1.4948012598517542,-1.399543537021322
10017,2.8205312251673096,4.208433300045489,0.20468472472378052,-1.2297661466387733,-1.425666577286836,-1.3321851059252705
10018,2.864330336724421,4.103997767018657,0.1980935464036381,-1.2311581921541666,-1.4233666905976607,-1.331962505672555
10019,2.8835213615069755,4.213446823769665,0.14344876022044353,-1.0679674734656146,-1.2559893890923235,-1.166349915698733
10020,2.7487360855966814,3.6791692292608986,0.14691230683049153,-0.7359234019630572,-0.9129669527681242,-0.8284029138118663
10021,2.549045655310355,3.4366313966422157,-0.4120909941759607,-0.8894695281858469,-1.0589986828229336,-0.9809020961502304
10022,2.4104382114377296,3.5696606591020297,0.2977490516594041,-1.0192471780898995,-1.196349546654348,-1.113700152828712
10023,2.25257106847764,3.7972553812447427,0.8500320471509535,-1.2696276338584294,-1.4410303197860843,-1.3658154117833328
10024,2.052503171373012,3.85502476264778,0.6491758342380333,-1.50680045312792,-1.6886246560138112,-1.6076460906117485
10025,2.107224843118779,3.583638084171653,0.3047345629240037,-1.3175930717918103,-1.492930637063744,-1.4149431734004119
10026,2.328501517141296,3.495974379530121,0.070669676220775,-1.3723906140147117,-1.5528651795049766,-1.4714185567194695
10027,2.4585047354320286,3.5662987245498554,-0.25766120633976974,-1.4077167689500774,-1.6062589667149705,-1.5101016655928463
10028,2.090964954531844,3.344318877668103,0.037825230547675316,-1.6288118377125065,-1.7535106758532963,-1.7318517156425706
10029,2.3288551620628866,3.8225156679335255,0.26799997896334604,-1.4669943563503187,-1.6002919773392075,-1.570404353805204
10030,2.4472154261181696,3.9036533465706875,0.19390442384044257,-1.5304144431936895,-1.6742998940849585,-1.6365228028185024
10031,2.3266803954907997,3.820961580742852,0.49235968719675344,-1.9835989290927631,-2.1563069304292246,-2.1045507468060025
10032,2.190014816267396,3.9513907751574817,0.6024789785717741,-2.2279105219881186,-2.450466577057607,-2.3696890941647597
10033,2.228034097141106,3.65553107306305,0.38901782593027645,-2.288836411255121,-2.5358899428141446,-2.4318126268634948
10034,2.165475693828065,3.721899274060302,0.34561055537190144,-2.104995604686097,-2.3502621721047334,-2.2487421383524113
10035,2.209028686979358,4.068588723248516,0.8911651338159211,-2.121222025015451,-2.367237607564534,-2.2654273653973243
10036,2.0938732539214713,4.16066324852627,1.1718316626758358,-1.5278047340316214,-1.7716661173767039,-1.6651959668023986
10037,2.0211132766320317,4.34260176208169,1.781661753661257,-1.2810817966452186,-1.5102944195938621,-1.4115144229535115
10038,2.02060466591855,4.639984646847173,1.9536030808992741,-1.2117024656629305,-1.4241661375017345,-1.3407779228930745
10039,2.1945475346224153,4.715399697063577,1.8392149237593207,-1.6778476715064892,-1.9218697615258802,-1.822604325890348
10040,2.2963194322869342,4.43132044022985,1.597109281189981,-1.4869886302105058,-1.7256957143310514,-1.6295765056797076
10041,2.060060980519982,4.488513362400259,1.8415074824022566,-1.2430888641377604,-1.4680230954619602,-1.3791370342296279
10042,1.8701888978662256,4.5226378730541175,1.790702853929202,-1.635567006008662,-1.8496275522346428,-1.771910210227111
10043,1.6032405303133221,4.486731378756653,1.5127060118797162,-1.9558458931260057,-2.179483312378098,-2.098360065534957
10044,1.5734794115032726,4.5413761780091795,1.6528179556446914,-1.521755145127614,-1.723943475621738,-1.6517902209564395
10045,1.2518708039498412,4.862571403229225,1.925125772995739,-1.7832333598156267,-1.9960844505589508,-1.9182302759550225
10046,1.041617309444709,4.983242658336127,2.1365470565973705,-1.7109942153017645,-1.9209699534015674,-1.8444885211239115
10047,1.0024213547040086,5.084378047961572,2.1063318613850504,-1.5718640984793526,-1.7782959063734973,-1.7032487044413156
10048,1.058188903284983,5.414895990641986,2.4491671495188156,-1.1381066773121191,-1.3235289593301003,-1.2607795490527762
10049,1.0878829114459656,5.012880763490147,2.536600981516676,-1.295312685071752,-1.4889373466311422,-1.4220449646592057
10050,0.9051004392627919,5.143126215787182,2.8857061202964154,-1.4248518656771416,-1.622866092983097,-1.5545276183221097
10051,0.7214143625211155,5.569125890432435,3.1466642109871796,-1.356424933685765,-1.5488426228816883,-1.4846180461762448
10052,0.469065621692816,5.952422539575154,3.348606492426092,-1.2487462899361181,-1.438207811286047,-1.3756723561615585
10053,1.0143615782517292,6.195516508514635,3.6612403519918444,-0.7312909209545987,-0.9026267132141957,-0.8502156864265885
10054,1.4846520560658463,6.163614932380529,3.8043943394437756,-0.7808245452176953,-0.9538649084354467,-0.9005045527685054
10055,1.251229590203018,6.465333013120534,3.837798583642587,-0.5959879991155106,-0.7634128135848077,-0.713527431394175
10056,1.2479236193750352,6.5520316724641265,3.8472719351093585,-0.31177728968474455,-0.4724586193005433,-0.4241095037456311
10057,1.4777966227066748,6.756832939040107,4.106429051843751,-0.3267089275836529,-0.48824690383578534,-0.4394664685322851
10058,1.8456645045516473,6.9764913962523005,4.259226687832516,-0.09879349277998335,-0.2600032391756957,-0.2093047601281206
10059,2.044175308865675,7.145674600416334,4.562708342701214,0.037129831995654505,-0.11693502945853583,-0.06988703688192532
10060,2.2649308674896096,7.296612781203196,4.7365743452048426,-0.022240296235115087,-0.17780655515483298,-0.13019223421739118
10061,2.5828301529666025,7.338228431460605,4.818420553000444,0.18453419715391525,0.026550193538976592,0.08005329940536882
10062,2.9649977647638313,7.076067121273691,4.7724337423038765,0.037276708529821685,-0.1296097868403029,-0.07134573049837113
10063,3.3565404753249433,7.371130987649847,5.018097338967553,0.34190811721341086,0.1437400280551326,0.22499770784222373
10064,3.2832842311109998,7.2811963633225325,4.7447975199044095,0.6282066620037066,0.4404998934816138,0.5153983988676166
10065,3.2264934080313004,7.124209105999017,4.808536785244587,0.6596653032815017,0.4774538645066104,0.5485950213915302
10066,3.311231738772789,7.290513919227789,4.927412360338285,1.1069931452325987,0.8183679605036718,0.9490415948356081
10067,3.6610165877840677,7.2589110563493096,5.07093425364181,1.4606327711240146,1.1299141464154394,1.2848848028839224
10068,3.736106007623172,7.160257478989544,5.127795033106079,1.144154999753124,0.7948484388402075,0.959587434647389
10069,3.6612870780596727,7.204691207221565,5.130155610625153,1.1694705038641697,0.8340274426992577,0.9884591112522768
10070,3.7239090630755936,6.785200193379487,4.71731479225532,1.3955155835083721,0.927506229722633,1.1560052078429162
10071,3.7018742881955418,6.575334699042906,4.219190787965651,1.745835673852431,1.1913490215309925,1.5135030184570932
10072,3.52465119773687,6.402091723157595,3.93899735394413,1.8834596264164123,1.3307826270728995,1.6515522974132422
10073,3.574333120546061,5.720034234921614,3.4136487871919456,2.112531215899516,1.5610721330137198,1.8828089563063368
10074,3.694178120511265,4.719628325543714,2.1617472035507634,1.924186234920483,1.354534735319094,1.6897593765990209
10075,3.1997360422293277,4.619779732791566,2.224253004028248,1.6734972271458541,1.165466238207362,1.4684872807670926
10076,3.2029543038266897,4.5016884006150155,1.917853144997729,1.820020400743337,1.320480532417483,1.6179751780967473
10077,2.9707551657269597,4.594830839755116,2.2080417391585825,1.70653252141421,1.2016390172870737,1.502592596713513
10078,2.6210358778835054,4.627654644344007,2.2337350782499232,1.7882878594517129,1.297104064914595,1.5880615772375166
10079,3.0185935116756704,4.661853855154613,2.033195220234388,1.7805582453166713,1.3151502292595054,1.5869756486944793
10080,3.157847597797748,4.143338090530906,1.7172391003595606,1.7458505031225897,1.2709885837860877,1.5504526439097792
10081,3.0666856026820986,3.8306274895816164,1.5299006422985397,1.7956590953991547,1.3279499123975882,1.601909885906928
10082,2.9251244117805957,4.061155015403462,2.052158054711708,1.8542168632081266,1.4066863521346153,1.6643663757824
10083,2.7775819317837738,4.121731483114789,2.1904337399519633,1.7812573292092713,1.3570911783849198,1.5960951459850938
10084,2.6896198534973927,4.063705588781075,2.1519414059578303,1.6588025622105504,1.2339520034443494,1.4725516901917108
10085,2.245858002221549,4.029885672226401,2.3577431595801754,1.4950279488289233,1.2037449800307007,1.3703138913841553
10086,2.0311690173457904,4.323384781430222,2.657229297719406,1.6137246898705007,1.3261302944547209,1.4897577574596457
10087,1.7913923367293985,4.688254719516678,2.875046466959484,1.6487718935892868,1.3703542367940604,1.526145462961737
10088,2.0562571775872374,4.991064323193776,3.2447046471452836,1.733310149497352,1.4649008310889318,1.6141236589547678
10089,1.8181781840832116,4.8113927937133765,2.9658857603081143,1.1048522799352714,0.8028860907038027,0.9760345062739931
10090,1.7664710398544696,4.713730672076541,2.8346986881728333,1.0770529438466485,0.7803611544559649,0.94843324323551
10091,2.1008783400831668,4.588235040549317,2.932865636236435,1.1468696301997332,0.8535311194660196,1.019432734181594
10092,2.339656957734333,4.686160713350887,3.235128998877051,1.0258667869733231,0.7535965578657878,0.9024465634966751
10093,2.2599669420734627,4.86316318857937,3.335671676146177,0.9599931155808846,0.6848193697858043,0.8357811945015011
10094,2.2742485119612,4.917103327212109,3.4101602717968236,1.0536396258840348,0.7741782030547685,0.9282361672391906
10095,2.254145841436733,5.0104393109756025,3.564505181953527,1.0173616098748104,0.7408421525957609,0.8928754089331618
10096,2.217484956784451,5.055612012835596,3.612885605159868,1.0840849221878934,0.8047002446324081,0.9596292630317635
10097,2.417231410243563,5.054351307304144,3.8335657817163793,1.1507648459538111,0.8788761103118186,1.0275179327358015
10098,2.4425106654157798,5.138288678082287,4.059677157466165,1.2342055378883827,0.965455598691838,1.1116867100975498
10099,2.415481095275013,5.134107041780621,4.170914062051995,1.3714619362902605,1.1016215748629867,1.2487858454667884
10100,2.258394043545882,5.108715548649518,4.13237435464084,1.0787365315943633,0.7924172491354988,0.9510248579630748
10101,1.9339069465594774,4.946264411297397,4.059541744556341,1.3297252036191478,1.0491429561463121,1.2029603099136126
10102,1.9242234435436225,4.875687454094514,4.215529098510043,1.4185609811609847,1.141938858234261,1.2927152174676668
10103,1.8950173414388998,4.882734267608033,4.281821262047852,1.4850165801111295,1.211147916057109,1.3597845048481676
10104,2.2640772374247873,5.055540823838,4.621134783555115,1.4624248424735136,1.1903365738332359,1.3376181777735394
10105,2.3554386489062744,5.077247961564894,4.484458324854701,1.565393112381823,1.2973603581496242,1.4414602868464614
10106,2.3471080713934906,5.027023633705775,4.649796915447064,1.5065363955676654,1.2300980009146278,1.380460344522804
10107,2.2558898112282426,4.885016103468016,4.497313698430197,1.4226132634637165,1.141106367655626,1.2950871593650055
10108,2.698904095851782,4.7373743753230215,4.723472315370439,1.7495508781837434,1.4804089093787225,1.6250406445361831
10109,2.7818136835754483,4.845675274231485,4.941070370617134,1.955001302431677,1.6803980006412982,1.8299621604322536
10110,2.3277900475423046,4.943245882086759,4.690475908196511,1.7137471090525622,1.4311258161094542,1.5871561050036727
10111,2.5800007452739293,4.824999523171684,4.766559100352054,1.824265054223422,1.544750747493062,1.6983289483415354
10112,2.5599612394482145,4.771036378234144,4.526741971098671,1.6729630116195837,1.376763141059253,1.5430942131935577
10113,2.6648414576206174,4.864301731798389,4.863080010607676,2.077176490599914,1.8062592379900668,1.9546682799233785
10114,2.5667014064022,4.539735949778359,4.7757187996491695,1.980262908233061,1.7112292030814285,1.8570690084065353
10115,2.5231119102540647,4.670725341321815,4.897547972420018,1.876106703647934,1.6020544533474772,1.7515343183446115
10116,2.514501804385407,4.774606575140265,4.904617160645994,1.9528567253756066,1.6816458531121599,1.828617399544348
10117,2.541716906702158,4.656282613581047,4.414690296570847,1.4438086775478087,1.1573848710383532,1.317565301217427
10118,2.4845357935515833,4.754430477340619,4.56517409408561,1.5865716031343928,1.2999913258828273,1.4591753323015046
10119,2.659370522614742,4.6994782435856095,4.667779701130618,1.4022041713724425,1.108277920740037,1.2730057281787415
10120,2.6946963368199723,5.0627623641107755,4.963908734420864,1.202497706057678,0.8977700099857533,1.0699746943779083
10121,2.776155305882322,5.450342875744236,5.41886150766156,2.1244555965949754,1.8243696204022732,1.9920563468253956
10122,2.9892237516315245,5.145592353867395,5.169465012737945,1.9792265001189813,1.671850649643724,1.8447790346581594
10123,2.869890277538413,4.693635821211761,4.458649911832134,1.636782742468354,1.3120024449147472,1.5008182152088347
10124,3.1779016483047036,4.69266799851247,4.521747724226192,1.5242668514628557,1.1966198400335282,1.3877316018988426
10125,3.07821868677485,4.800677234426891,4.7184010980458755,1.3967794109347804,1.0632107545882277,1.2582318762755818
10126,3.1031158904686538,4.9710952981697,4.866147433976009,1.449498933876749,1.1251953502914191,1.3140109091341914
10127,2.9146920919858763,5.075721703333528,5.159035642120698,1.5126702336150784,1.213451784708778,1.3815717946769326
10128,2.9833350391373146,5.152294672284608,5.204864959263248,1.5878441072514045,1.1790242921366096,1.4520849449486917
10129,2.7296976973528855,5.22141023096748,5.448397912555238,1.7511875863666357,1.3721081192269795,1.623131895471919
10130,3.007821239538238,5.151418100601817,5.580271484541633,2.0013541832327344,1.6331667310451603,1.876387259067752
10131,2.9746819055639735,5.098225510684433,5.627113699189668,1.9654776035358268,1.5953858049452996,1.839955413283139
10132,2.7135980152737242,5.311930042789155,5.873750280451043,1.9328584717263453,1.589205381053248,1.8170258776520156
10133,2.8728562157379405,5.238461737682113,5.654582431268611,2.1749181028920623,1.8369044346508432,2.0606875387569343
10134,3.193811703467046,5.294859077860467,5.815207149412636,2.493206858431047,2.1554245684604942,2.380542689114778
10135,3.1685990124879333,5.145388663829076,5.9033932628732195,2.383752972317545,2.0411111842108127,2.2697603704117784
10136,3.101599124971571,4.938731204402698,5.5109734732484155,2.1001617572310254,1.7487071546312691,1.9840293221189842
10137,3.3220415680485007,4.709698946142489,5.1062217516486585,1.9232279686412923,1.5611119833724074,1.8039914161160735
10138,3.413935707082863,4.453928199225556,4.638925562982066,1.8448860547759174,1.4599096759655863,1.72420838529635
10139,3.349418068030374,4.215014826218377,4.428158772917886,1.7312876531270138,1.3431279753923482,1.6097541609279826
10140,3.3671471205895176,4.179372349391898,4.59146133263423,2.003513074505737,1.6287453549283397,1.8857584036525827
10141,3.600250302123847,3.87749449847608,4.665205380074677,2.102953035754158,1.7545796631293789,1.9861446237502367
10142,3.7988564848767683,3.8445357822361084,4.882895798893345,2.576276964526129,2.2607812162430734,2.464633893005107
10143,3.9611132445897366,3.8504289047344935,5.008773864706913,2.9510858713453807,2.645823260197587,2.8425614629872307
10144,3.684577426485,3.53533339108931,4.521842027296371,2.1225678932572034,1.8049286982770387,2.007698915535161
10145,3.6893494930270005,3.5289816924361808,4.648354727146063,2.585009522726484,2.283246664159859,2.4750042195281496
10146,3.6813682049103944,3.5006115529139197,4.866980948812213,2.817904057339064,2.5271693724716817,2.711457895834451
10147,3.5105404907735704,3.5650789539663585,5.033713368391703,2.794553774133166,2.505366939504398,2.688337484254697
10148,3.3184057828750877,3.257549346663839,4.711978961764886,2.5373433506924745,2.2417134809126247,2.430028265680167
10149,3.3781610219217346,3.532932107585523,4.939935676835256,2.7641482036305596,2.4791602381852194,2.660076846021878
10150,3.185373651511357,3.263548482184235,4.662446174158073,2.3994858632169103,2.1071341237829655,2.2936807662222534
10151,2.5546136650798963,3.0073701590265034,4.76213248338092,2.158584355091172,1.856953566610361,2.051032222819042
10152,2.829213812383651,2.791282024508026,4.597873709551136,2.3816302562033407,2.0867646318917483,2.276274716984781
10153,2.5439317960906545,2.5416707052180443,4.56856627918447,2.5504147941224335,2.2664179391176624,2.4486389012575764
10154,1.9827320988429393,2.6668376558644313,4.566825189693153,2.5909923845374467,2.307656777600575,2.489401513355252
10155,2.0367684899433782,2.3607956394684226,4.376155039869399,2.7937338024803795,2.5129736245964245,2.693070703801537
10156,2.324508597892433,2.569699510857656,4.634439237529232,2.7128032398869646,2.4447096065409575,2.6151838218212
